Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Maldives,Office Supplies,Online,L,5/8/2013,766841685,6/25/2013,4350,651.21,524.96,2832763.5,2283576,549187.5
Tajikistan,Cosmetics,Offline,C,9/27/2016,669002854,9/30/2016,1666,437.2,263.33,728375.2,438707.78,289667.42
Indonesia,Personal Care,Offline,C,8/26/2014,546129786,10/9/2014,795,81.73,56.67,64975.35,45052.65,19922.7
Sri Lanka,Office Supplies,Online,M,11/12/2014,563179624,11/12/2014,6221,651.21,524.96,4051177.41,3265776.16,785401.25
Vietnam,Fruits,Online,L,6/14/2011,434236609,7/5/2011,9117,9.33,6.92,85061.61,63089.64,21971.97
Taiwan,Baby Food,Offline,H,5/2/2015,297293746,6/8/2015,4681,255.28,159.42,1194965.68,746245.02,448720.66
Turkmenistan,Baby Food,Offline,C,4/24/2017,725699174,4/25/2017,9367,255.28,159.42,2391207.76,1493287.14,897920.62
Laos,Snacks,Online,C,2/8/2017,539567601,3/5/2017,8898,152.58,97.44,1357656.84,867021.12,490635.72
Taiwan,Fruits,Offline,C,6/5/2012,121572577,6/22/2012,4882,9.33,6.92,45549.06,33783.44,11765.62
Cambodia,Household,Offline,H,4/2/2013,728542745,5/14/2013,843,668.27,502.54,563351.61,423641.22,139710.39
Maldives,Clothes,Online,H,5/18/2017,209363639,7/2/2017,4208,109.28,35.84,459850.24,150814.72,309035.52
China,Beverages,Online,C,7/9/2017,899078881,8/9/2017,6275,47.45,31.79,297748.75,199482.25,98266.5
South Korea,Meat,Online,H,10/28/2014,973761022,11/13/2014,6380,421.89,364.69,2691658.2,2326722.2,364936
North Korea,Cosmetics,Offline,L,6/30/2011,559829652,7/1/2011,4889,437.2,263.33,2137470.8,1287420.37,850050.43
South Korea,Clothes,Offline,H,4/12/2013,724489820,5/23/2013,1492,109.28,35.84,163045.76,53473.28,109572.48
Mongolia,Fruits,Online,C,4/25/2012,847015702,5/2/2012,9624,9.33,6.92,89791.92,66598.08,23193.84
Singapore,Snacks,Online,L,5/13/2010,370869958,6/14/2010,7517,152.58,97.44,1146943.86,732456.48,414487.38
Japan,Fruits,Online,L,4/25/2011,105946242,6/3/2011,702,9.33,6.92,6549.66,4857.84,1691.82
North Korea,Baby Food,Online,M,10/27/2016,400977647,12/5/2016,7051,255.28,159.42,1799979.28,1124070.42,675908.86
Indonesia,Beverages,Offline,H,3/7/2014,589957511,3/14/2014,393,47.45,31.79,18647.85,12493.47,6154.38
Sri Lanka,Meat,Online,M,8/16/2015,481145656,8/24/2015,546,421.89,364.69,230351.94,199120.74,31231.2
Philippines,Personal Care,Offline,M,5/15/2015,799582231,6/26/2015,3005,81.73,56.67,245598.65,170293.35,75305.3
Laos,Office Supplies,Offline,M,7/11/2011,950537812,7/31/2011,4117,651.21,524.96,2681031.57,2161260.32,519771.25
China,Office Supplies,Offline,M,7/29/2014,940651834,9/9/2014,8636,651.21,524.96,5623849.56,4533554.56,1090295
Nepal,Fruits,Offline,L,10/9/2011,827907216,11/25/2011,4998,9.33,6.92,46631.34,34586.16,12045.18
Turkmenistan,Beverages,Offline,L,8/29/2014,888426864,9/27/2014,4107,47.45,31.79,194877.15,130561.53,64315.62
North Korea,Vegetables,Online,H,6/16/2011,801801383,8/4/2011,9702,154.06,90.93,1494690.12,882202.86,612487.26
China,Snacks,Offline,H,10/31/2012,999192655,11/26/2012,2166,152.58,97.44,330488.28,211055.04,119433.24
Japan,Clothes,Online,C,4/10/2011,763735473,5/2/2011,5153,109.28,35.84,563119.84,184683.52,378436.32
Mongolia,Beverages,Offline,L,11/20/2011,407803761,12/20/2011,7050,47.45,31.79,334522.5,224119.5,110403
South Korea,Beverages,Offline,M,9/13/2016,245902621,10/5/2016,6905,47.45,31.79,327642.25,219509.95,108132.3
Thailand,Cereal,Offline,C,2/4/2011,430090987,3/20/2011,2336,205.7,117.11,480515.2,273568.96,206946.24
Mongolia,Meat,Online,L,3/19/2013,536159265,3/26/2013,296,421.89,364.69,124879.44,107948.24,16931.2
Sri Lanka,Cereal,Offline,M,7/29/2010,182352721,8/5/2010,1077,205.7,117.11,221538.9,126127.47,95411.43
Kyrgyzstan,Cosmetics,Online,H,9/8/2016,920223271,10/1/2016,3370,437.2,263.33,1473364,887422.1,585941.9
Turkmenistan,Beverages,Online,L,11/27/2014,323254525,12/25/2014,7052,47.45,31.79,334617.4,224183.08,110434.32
Turkmenistan,Vegetables,Offline,M,8/1/2011,330808484,8/24/2011,2437,154.06,90.93,375444.22,221596.41,153847.81
Turkmenistan,Beverages,Offline,L,10/11/2016,844895255,10/29/2016,2136,47.45,31.79,101353.2,67903.44,33449.76
Malaysia,Meat,Online,C,3/9/2011,892984044,3/18/2011,2678,421.89,364.69,1129821.42,976639.82,153181.6
China,Office Supplies,Online,C,7/18/2013,168134438,7/28/2013,3572,651.21,524.96,2326122.12,1875157.12,450965
Turkmenistan,Meat,Offline,L,4/27/2014,874560487,5/26/2014,738,421.89,364.69,311354.82,269141.22,42213.6
Indonesia,Fruits,Online,H,4/28/2013,243024718,5/22/2013,5270,9.33,6.92,49169.1,36468.4,12700.7
North Korea,Cereal,Offline,H,8/5/2011,307233369,9/4/2011,6036,205.7,117.11,1241605.2,706875.96,534729.24
Japan,Fruits,Offline,C,8/20/2012,955930984,9/16/2012,76,9.33,6.92,709.08,525.92,183.16
Japan,Clothes,Online,H,9/16/2013,392717301,10/12/2013,2631,109.28,35.84,287515.68,94295.04,193220.64
Singapore,Personal Care,Online,L,8/4/2016,892157495,9/11/2016,8083,81.73,56.67,660623.59,458063.61,202559.98
Laos,Cereal,Online,L,2/20/2017,119225108,3/31/2017,214,205.7,117.11,44019.8,25061.54,18958.26
Turkmenistan,Cereal,Offline,H,10/31/2014,501386249,12/19/2014,188,205.7,117.11,38671.6,22016.68,16654.92
India,Meat,Online,C,7/18/2016,134946715,8/5/2016,2587,421.89,364.69,1091429.43,943453.03,147976.4
China,Cosmetics,Online,H,9/25/2011,317432200,11/8/2011,4097,437.2,263.33,1791208.4,1078863.01,712345.39
Sri Lanka,Beverages,Offline,H,12/21/2013,655599105,2/7/2014,5199,47.45,31.79,246692.55,165276.21,81416.34
Kyrgyzstan,Cosmetics,Online,L,8/25/2013,295382726,9/6/2013,9167,437.2,263.33,4007812.4,2413946.11,1593866.29
Maldives,Fruits,Offline,C,4/23/2011,347486245,5/27/2011,7757,9.33,6.92,72372.81,53678.44,18694.37
Tajikistan,Cereal,Online,C,1/19/2015,601245534,2/15/2015,769,205.7,117.11,158183.3,90057.59,68125.71
Bangladesh,Personal Care,Offline,H,9/3/2015,126177394,9/26/2015,7550,81.73,56.67,617061.5,427858.5,189203
Cambodia,Beverages,Online,M,10/20/2012,257410800,10/20/2012,2431,47.45,31.79,115350.95,77281.49,38069.46
Kazakhstan,Meat,Online,C,2/2/2014,848221623,2/3/2014,6483,421.89,364.69,2735112.87,2364285.27,370827.6
Maldives,Fruits,Offline,H,8/31/2012,361310994,10/19/2012,8807,9.33,6.92,82169.31,60944.44,21224.87
Cambodia,Vegetables,Offline,L,6/19/2013,868468225,7/21/2013,7902,154.06,90.93,1217382.12,718528.86,498853.26
Mongolia,Cereal,Offline,H,9/1/2012,758118712,10/12/2012,3029,205.7,117.11,623065.3,354726.19,268339.11
Bhutan,Clothes,Online,L,9/21/2016,736855447,10/23/2016,756,109.28,35.84,82615.68,27095.04,55520.64
Sri Lanka,Vegetables,Online,M,12/9/2011,636672580,1/3/2012,4419,154.06,90.93,680791.14,401819.67,278971.47
Indonesia,Cosmetics,Offline,H,3/12/2015,914737403,4/20/2015,9980,437.2,263.33,4363256,2628033.4,1735222.6
Bhutan,Baby Food,Online,L,8/2/2016,331423461,8/2/2016,4422,255.28,159.42,1128848.16,704955.24,423892.92
Taiwan,Office Supplies,Online,M,1/3/2015,731164872,2/8/2015,6789,651.21,524.96,4421064.69,3563953.44,857111.25
Bangladesh,Personal Care,Offline,M,12/22/2016,987929522,12/30/2016,9155,81.73,56.67,748238.15,518813.85,229424.3
Vietnam,Household,Online,C,8/3/2015,793529021,8/9/2015,1726,668.27,502.54,1153434.02,867384.04,286049.98
Myanmar,Personal Care,Online,L,5/6/2014,818633639,5/27/2014,741,81.73,56.67,60561.93,41992.47,18569.46
Kyrgyzstan,Meat,Online,H,6/24/2010,387168347,7/14/2010,573,421.89,364.69,241742.97,208967.37,32775.6
Maldives,Meat,Offline,L,10/31/2010,256630599,11/17/2010,1552,421.89,364.69,654773.28,565998.88,88774.4
Mongolia,Fruits,Offline,M,3/27/2012,275219380,3/29/2012,2385,9.33,6.92,22252.05,16504.2,5747.85
Mongolia,Cosmetics,Offline,C,7/4/2012,229770743,7/31/2012,3124,437.2,263.33,1365812.8,822642.92,543169.88
Taiwan,Baby Food,Online,M,3/7/2016,640605342,3/29/2016,8211,255.28,159.42,2096104.08,1308997.62,787106.46
Bangladesh,Household,Offline,L,8/3/2010,707231843,8/9/2010,4473,668.27,502.54,2989171.71,2247861.42,741310.29
Thailand,Fruits,Offline,C,6/30/2015,894006717,7/28/2015,5309,9.33,6.92,49532.97,36738.28,12794.69
Tajikistan,Clothes,Offline,H,2/5/2010,553048598,2/17/2010,8225,109.28,35.84,898828,294784,604044
Thailand,Clothes,Online,H,12/15/2011,186456716,2/3/2012,5540,109.28,35.84,605411.2,198553.6,406857.6
Indonesia,Household,Online,C,2/8/2010,417421090,3/12/2010,3031,668.27,502.54,2025526.37,1523198.74,502327.63
Thailand,Cereal,Offline,M,3/24/2017,831844699,5/9/2017,187,205.7,117.11,38465.9,21899.57,16566.33
North Korea,Personal Care,Offline,C,1/2/2013,329443347,1/16/2013,8462,81.73,56.67,691599.26,479541.54,212057.72
Brunei,Cereal,Online,H,2/9/2017,383355748,3/8/2017,2340,205.7,117.11,481338,274037.4,207300.6
Turkmenistan,Office Supplies,Online,L,4/15/2015,250888955,5/15/2015,2472,651.21,524.96,1609791.12,1297701.12,312090
Kyrgyzstan,Cereal,Offline,C,6/26/2010,565539109,7/6/2010,4445,205.7,117.11,914336.5,520553.95,393782.55
China,Baby Food,Offline,M,2/3/2014,758800208,2/9/2014,4699,255.28,159.42,1199560.72,749114.58,450446.14
Kyrgyzstan,Cereal,Online,C,3/27/2014,403008830,4/12/2014,8123,205.7,117.11,1670901.1,951284.53,719616.57
Thailand,Meat,Online,M,11/15/2010,943429744,12/21/2010,681,421.89,364.69,287307.09,248353.89,38953.2
Cambodia,Clothes,Online,C,11/2/2016,100361669,12/10/2016,8103,109.28,35.84,885495.84,290411.52,595084.32
North Korea,Clothes,Offline,H,7/27/2017,359009873,8/4/2017,7854,109.28,35.84,858285.12,281487.36,576797.76
Nepal,Cosmetics,Offline,L,6/8/2010,211748015,6/14/2010,9798,437.2,263.33,4283685.6,2580107.34,1703578.26
Uzbekistan,Office Supplies,Offline,H,1/29/2016,935314452,2/28/2016,9186,651.21,524.96,5982015.06,4822282.56,1159732.5
Tajikistan,Personal Care,Online,C,11/21/2011,962397897,1/5/2012,3779,81.73,56.67,308857.67,214155.93,94701.74
Brunei,Cosmetics,Online,H,4/1/2015,833701217,4/13/2015,9572,437.2,263.33,4184878.4,2520594.76,1664283.64
South Korea,Cosmetics,Offline,C,9/5/2011,113713061,9/20/2011,9077,437.2,263.33,3968464.4,2390246.41,1578217.99
Brunei,Office Supplies,Offline,M,11/7/2010,920286357,12/22/2010,2039,651.21,524.96,1327817.19,1070393.44,257423.75
Philippines,Personal Care,Offline,H,6/21/2010,319275414,8/3/2010,9545,81.73,56.67,780112.85,540915.15,239197.7
Singapore,Baby Food,Offline,C,6/5/2015,304775178,6/8/2015,8603,255.28,159.42,2196173.84,1371490.26,824683.58
Sri Lanka,Vegetables,Online,C,1/26/2013,613335216,2/10/2013,8375,154.06,90.93,1290252.5,761538.75,528713.75
Singapore,Household,Online,H,8/24/2014,548648488,9/11/2014,6135,668.27,502.54,4099836.45,3083082.9,1016753.55
India,Vegetables,Online,H,2/16/2013,835592067,3/26/2013,9116,154.06,90.93,1404410.96,828917.88,575493.08
South Korea,Personal Care,Offline,C,2/14/2011,878930985,3/4/2011,4065,81.73,56.67,332232.45,230363.55,101868.9
Bhutan,Beverages,Offline,H,12/17/2015,112648761,12/27/2015,4126,47.45,31.79,195778.7,131165.54,64613.16
Sri Lanka,Office Supplies,Online,L,10/8/2016,311357533,10/29/2016,6468,651.21,524.96,4212026.28,3395441.28,816585
Indonesia,Office Supplies,Online,H,10/24/2015,514646232,11/29/2015,4111,651.21,524.96,2677124.31,2158110.56,519013.75
Brunei,Snacks,Online,C,6/11/2010,560303008,7/21/2010,4966,152.58,97.44,757712.28,483887.04,273825.24
Singapore,Clothes,Online,L,11/2/2010,152292668,11/29/2010,5640,109.28,35.84,616339.2,202137.6,414201.6
Thailand,Cereal,Online,H,2/14/2010,216459691,4/3/2010,4088,205.7,117.11,840901.6,478745.68,362155.92
Mongolia,Snacks,Online,M,2/21/2017,933896958,4/4/2017,9718,152.58,97.44,1482772.44,946921.92,535850.52
Kazakhstan,Personal Care,Offline,C,9/22/2014,611112630,11/4/2014,662,81.73,56.67,54105.26,37515.54,16589.72
Singapore,Fruits,Offline,C,5/19/2015,915255820,6/16/2015,3391,9.33,6.92,31638.03,23465.72,8172.31
Mongolia,Household,Offline,L,1/24/2011,365778911,2/10/2011,963,668.27,502.54,643544.01,483946.02,159597.99
Bangladesh,Cereal,Online,C,8/6/2013,633977925,8/8/2013,7011,205.7,117.11,1442162.7,821058.21,621104.49
Taiwan,Clothes,Offline,M,9/29/2012,453018081,11/7/2012,6972,109.28,35.84,761900.16,249876.48,512023.68
Vietnam,Cosmetics,Online,M,6/9/2014,107004535,6/12/2014,3875,437.2,263.33,1694150,1020403.75,673746.25
Mongolia,Office Supplies,Offline,H,7/12/2015,997440850,7/28/2015,3768,651.21,524.96,2453759.28,1978049.28,475710
Kazakhstan,Clothes,Offline,C,7/26/2013,927351510,8/1/2013,2774,109.28,35.84,303142.72,99420.16,203722.56
Turkmenistan,Personal Care,Online,M,1/16/2016,784099662,2/17/2016,1369,81.73,56.67,111888.37,77581.23,34307.14
Nepal,Snacks,Offline,M,7/9/2017,620463454,8/27/2017,7779,152.58,97.44,1186919.82,757985.76,428934.06
Mongolia,Meat,Online,L,8/25/2011,473405015,9/16/2011,9919,421.89,364.69,4184726.91,3617360.11,567366.8
Myanmar,Fruits,Offline,C,6/7/2014,581425940,7/23/2014,5711,9.33,6.92,53283.63,39520.12,13763.51
Bangladesh,Office Supplies,Online,L,8/14/2014,415499341,8/28/2014,4343,651.21,524.96,2828205.03,2279901.28,548303.75
Kyrgyzstan,Office Supplies,Online,M,6/12/2015,157852351,7/8/2015,873,651.21,524.96,568506.33,458290.08,110216.25
Kazakhstan,Cosmetics,Online,L,5/24/2013,985949409,6/15/2013,3195,437.2,263.33,1396854,841339.35,555514.65
Brunei,Vegetables,Online,C,12/11/2014,137367999,12/24/2014,9098,154.06,90.93,1401637.88,827281.14,574356.74
Malaysia,Vegetables,Offline,L,3/25/2015,367426002,4/13/2015,8374,154.06,90.93,1290098.44,761447.82,528650.62
China,Household,Offline,H,4/22/2013,780615365,5/13/2013,288,668.27,502.54,192461.76,144731.52,47730.24
Sri Lanka,Office Supplies,Offline,M,7/29/2013,652357280,8/21/2013,5871,651.21,524.96,3823253.91,3082040.16,741213.75
Mongolia,Vegetables,Offline,C,9/8/2012,286846435,10/25/2012,3089,154.06,90.93,475891.34,280882.77,195008.57
Singapore,Clothes,Offline,M,5/14/2013,119245278,6/21/2013,6183,109.28,35.84,675678.24,221598.72,454079.52
Singapore,Meat,Online,C,3/17/2015,445983827,4/5/2015,5380,421.89,364.69,2269768.2,1962032.2,307736
South Korea,Office Supplies,Online,H,1/26/2015,408588683,2/10/2015,9326,651.21,524.96,6073184.46,4895776.96,1177407.5
Myanmar,Cereal,Online,C,6/6/2014,668800723,6/22/2014,1851,205.7,117.11,380750.7,216770.61,163980.09
Bangladesh,Office Supplies,Offline,H,10/16/2015,368627202,10/26/2015,3836,651.21,524.96,2498041.56,2013746.56,484295
Kyrgyzstan,Personal Care,Offline,L,1/26/2011,542103040,2/28/2011,9191,81.73,56.67,751180.43,520853.97,230326.46
China,Snacks,Offline,M,9/4/2011,812239253,10/6/2011,8500,152.58,97.44,1296930,828240,468690
Thailand,Office Supplies,Offline,M,4/23/2010,408218753,6/10/2010,9855,651.21,524.96,6417674.55,5173480.8,1244193.75
Cambodia,Cosmetics,Online,C,3/26/2012,728584372,4/22/2012,3161,437.2,263.33,1381989.2,832386.13,549603.07
Tajikistan,Household,Online,C,2/4/2015,978139674,2/28/2015,2121,668.27,502.54,1417400.67,1065887.34,351513.33
Taiwan,Cosmetics,Offline,C,7/30/2016,512784993,8/14/2016,3330,437.2,263.33,1455876,876888.9,578987.1
Philippines,Baby Food,Offline,L,7/13/2017,692449653,8/6/2017,95,255.28,159.42,24251.6,15144.9,9106.7
Tajikistan,Snacks,Offline,M,5/8/2014,429540383,6/3/2014,9400,152.58,97.44,1434252,915936,518316
South Korea,Meat,Online,L,9/30/2010,317042100,10/27/2010,8658,421.89,364.69,3652723.62,3157486.02,495237.6
Kazakhstan,Office Supplies,Online,C,8/14/2014,594342172,8/18/2014,7911,651.21,524.96,5151722.31,4152958.56,998763.75
Kyrgyzstan,Cosmetics,Online,M,4/9/2012,293325364,5/24/2012,348,437.2,263.33,152145.6,91638.84,60506.76
Brunei,Meat,Offline,L,2/27/2016,289019238,3/13/2016,6070,421.89,364.69,2560872.3,2213668.3,347204
Japan,Fruits,Online,L,5/1/2016,741328084,5/5/2016,4309,9.33,6.92,40202.97,29818.28,10384.69
India,Beverages,Offline,C,1/17/2017,392405736,2/14/2017,432,47.45,31.79,20498.4,13733.28,6765.12
Mongolia,Office Supplies,Online,M,3/7/2015,867900884,4/6/2015,13,651.21,524.96,8465.73,6824.48,1641.25
Taiwan,Meat,Online,H,4/25/2013,266599833,5/11/2013,1670,421.89,364.69,704556.3,609032.3,95524
Bhutan,Meat,Offline,H,9/4/2016,403648698,10/21/2016,7475,421.89,364.69,3153627.75,2726057.75,427570
India,Personal Care,Online,M,5/25/2016,360147988,6/21/2016,4648,81.73,56.67,379881.04,263402.16,116478.88
Tajikistan,Meat,Offline,M,5/28/2017,689493215,6/4/2017,5219,421.89,364.69,2201843.91,1903317.11,298526.8
Bangladesh,Fruits,Online,C,8/11/2016,366964662,8/23/2016,1853,9.33,6.92,17288.49,12822.76,4465.73
Singapore,Household,Offline,C,11/4/2016,461668527,11/21/2016,6831,668.27,502.54,4564952.37,3432850.74,1132101.63
India,Personal Care,Online,L,7/23/2016,801121175,8/12/2016,8413,81.73,56.67,687594.49,476764.71,210829.78
Brunei,Clothes,Online,L,12/5/2013,162087237,12/20/2013,4070,109.28,35.84,444769.6,145868.8,298900.8
Kyrgyzstan,Cosmetics,Offline,M,10/13/2016,358194053,11/12/2016,6435,437.2,263.33,2813382,1694528.55,1118853.45
Bangladesh,Beverages,Online,C,12/13/2010,206138551,12/15/2010,9833,47.45,31.79,466575.85,312591.07,153984.78
Turkmenistan,Clothes,Offline,C,8/6/2016,787819564,9/23/2016,2171,109.28,35.84,237246.88,77808.64,159438.24
Taiwan,Cereal,Online,H,2/14/2011,531950557,2/22/2011,4846,205.7,117.11,996822.2,567515.06,429307.14
Maldives,Snacks,Online,C,6/5/2017,852003324,6/7/2017,5572,152.58,97.44,850175.76,542935.68,307240.08
Kazakhstan,Office Supplies,Offline,M,12/14/2012,958933770,1/15/2013,8667,651.21,524.96,5644037.07,4549828.32,1094208.75
Brunei,Office Supplies,Offline,H,2/9/2011,121288478,3/27/2011,811,651.21,524.96,528131.31,425742.56,102388.75
Malaysia,Clothes,Offline,C,12/3/2014,789529740,12/25/2014,8250,109.28,35.84,901560,295680,605880
Maldives,Cereal,Offline,H,4/5/2017,692164266,4/20/2017,5642,205.7,117.11,1160559.4,660734.62,499824.78
North Korea,Meat,Online,C,7/24/2012,849307382,9/4/2012,7783,421.89,364.69,3283569.87,2838382.27,445187.6
Bangladesh,Personal Care,Offline,C,1/21/2017,572351062,3/5/2017,253,81.73,56.67,20677.69,14337.51,6340.18
Maldives,Personal Care,Online,L,1/24/2013,958741080,1/24/2013,1646,81.73,56.67,134527.58,93278.82,41248.76
Cambodia,Baby Food,Online,C,7/16/2014,833124434,7/21/2014,8889,255.28,159.42,2269183.92,1417084.38,852099.54
Taiwan,Cereal,Offline,M,1/9/2013,280128467,2/7/2013,5093,205.7,117.11,1047630.1,596441.23,451188.87
Thailand,Snacks,Offline,L,6/18/2010,448763024,6/18/2010,7806,152.58,97.44,1191039.48,760616.64,430422.84
Turkmenistan,Baby Food,Offline,C,6/25/2011,932903897,7/23/2011,5849,255.28,159.42,1493132.72,932447.58,560685.14
Malaysia,Clothes,Offline,C,12/17/2015,206163442,12/21/2015,7199,109.28,35.84,786706.72,258012.16,528694.56
Brunei,Vegetables,Offline,C,1/29/2013,675088250,2/17/2013,2470,154.06,90.93,380528.2,224597.1,155931.1
Kazakhstan,Baby Food,Offline,H,8/9/2012,698331630,8/23/2012,703,255.28,159.42,179461.84,112072.26,67389.58
South Korea,Cosmetics,Online,M,9/15/2011,546061980,10/4/2011,730,437.2,263.33,319156,192230.9,126925.1
China,Personal Care,Online,C,3/27/2014,795723283,4/6/2014,1057,81.73,56.67,86388.61,59900.19,26488.42
Nepal,Baby Food,Offline,C,4/6/2017,432086551,5/3/2017,2867,255.28,159.42,731887.76,457057.14,274830.62
Mongolia,Office Supplies,Online,H,5/4/2017,407647979,6/3/2017,951,651.21,524.96,619300.71,499236.96,120063.75
Bhutan,Office Supplies,Offline,H,6/6/2017,496364295,7/22/2017,4080,651.21,524.96,2656936.8,2141836.8,515100
Kazakhstan,Meat,Offline,L,12/24/2013,522018229,2/4/2014,5649,421.89,364.69,2383256.61,2060133.81,323122.8
Turkmenistan,Meat,Online,L,9/4/2016,919120776,10/24/2016,7117,421.89,364.69,3002591.13,2595498.73,407092.4
North Korea,Cereal,Online,M,8/29/2010,157442080,9/9/2010,9465,205.7,117.11,1946950.5,1108446.15,838504.35
Bhutan,Beverages,Online,M,2/25/2010,617519032,3/9/2010,6459,47.45,31.79,306479.55,205331.61,101147.94
Laos,Meat,Online,M,9/14/2012,447781980,10/1/2012,7493,421.89,364.69,3161221.77,2732622.17,428599.6
South Korea,Cereal,Online,L,4/28/2017,155244386,6/8/2017,9118,205.7,117.11,1875572.6,1067808.98,807763.62
Indonesia,Office Supplies,Online,M,10/14/2016,950335681,11/16/2016,4301,651.21,524.96,2800854.21,2257852.96,543001.25
Philippines,Meat,Offline,C,7/4/2013,131490743,7/29/2013,9888,421.89,364.69,4171648.32,3606054.72,565593.6
Maldives,Beverages,Online,C,3/5/2014,634116971,3/23/2014,8158,47.45,31.79,387097.1,259342.82,127754.28
Uzbekistan,Cosmetics,Offline,L,10/13/2016,607448518,11/4/2016,6370,437.2,263.33,2784964,1677412.1,1107551.9
Vietnam,Fruits,Online,M,12/3/2011,718851602,12/27/2011,3018,9.33,6.92,28157.94,20884.56,7273.38
Indonesia,Cereal,Online,H,7/26/2017,134905087,8/28/2017,268,205.7,117.11,55127.6,31385.48,23742.12
Sri Lanka,Baby Food,Online,H,8/24/2015,735123813,9/15/2015,8327,255.28,159.42,2125716.56,1327490.34,798226.22
Mongolia,Meat,Offline,H,5/16/2016,131319510,6/15/2016,9216,421.89,364.69,3888138.24,3360983.04,527155.2
Bangladesh,Meat,Online,M,11/6/2011,248402440,12/11/2011,6657,421.89,364.69,2808521.73,2427741.33,380780.4
Philippines,Snacks,Offline,M,10/15/2013,573845803,10/26/2013,2580,152.58,97.44,393656.4,251395.2,142261.2
Myanmar,Beverages,Online,H,12/2/2013,470417678,12/14/2013,5899,47.45,31.79,279907.55,187529.21,92378.34
Cambodia,Cereal,Offline,M,11/29/2012,186806476,12/16/2012,9042,205.7,117.11,1859939.4,1058908.62,801030.78
Brunei,Fruits,Online,C,5/22/2012,860124623,7/10/2012,8845,9.33,6.92,82523.85,61207.4,21316.45
China,Baby Food,Offline,H,5/18/2012,306002557,6/21/2012,1811,255.28,159.42,462312.08,288709.62,173602.46
Turkmenistan,Cosmetics,Offline,L,4/7/2015,437405908,4/26/2015,6983,437.2,263.33,3052967.6,1838833.39,1214134.21
Tajikistan,Vegetables,Online,L,11/12/2011,926856696,12/15/2011,6348,154.06,90.93,977972.88,577223.64,400749.24
