Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Germany,Household,Offline,M,5/3/2012,180291497,5/31/2012,1115,668.27,502.54,745121.05,560332.1,184788.95
Germany,Personal Care,Offline,C,7/2/2010,337735450,7/12/2010,2280,81.73,56.67,186344.4,129207.6,57136.8
Cyprus,Baby Food,Offline,H,10/8/2012,155905282,10/18/2012,4692,255.28,159.42,1197773.76,747998.64,449775.12
Croatia,Snacks,Offline,L,8/20/2012,606785905,9/7/2012,288,152.58,97.44,43943.04,28062.72,15880.32
Spain,Clothes,Offline,C,7/21/2013,302581775,8/31/2013,9526,109.28,35.84,1041001.28,341411.84,699589.44
Italy,Snacks,Online,L,7/18/2013,858238065,8/18/2013,570,152.58,97.44,86970.6,55540.8,31429.8
Ireland,Beverages,Offline,H,9/7/2015,100319612,9/13/2015,5657,47.45,31.79,268424.65,179836.03,88588.62
Slovakia,Meat,Online,C,5/28/2010,317856204,6/19/2010,9569,421.89,364.69,4037065.41,3489718.61,547346.8
Georgia,Personal Care,Offline,L,8/13/2015,695843398,9/19/2015,4380,81.73,56.67,357977.4,248214.6,109762.8
Bosnia and Herzegovina,Vegetables,Online,M,12/28/2010,585433375,2/15/2011,1600,154.06,90.93,246496,145488,101008
Czech Republic,Household,Offline,H,11/9/2016,840923011,11/23/2016,6661,668.27,502.54,4451346.47,3347418.94,1103927.53
Norway,Beverages,Online,L,9/27/2015,686402022,10/30/2015,467,47.45,31.79,22159.15,14845.93,7313.22
Greece,Household,Online,H,5/28/2015,140100419,6/6/2015,7682,668.27,502.54,5133650.14,3860512.28,1273137.86
Serbia,Household,Online,M,9/1/2012,552315604,9/10/2012,1316,668.27,502.54,879443.32,661342.64,218100.68
Armenia,Vegetables,Online,C,3/1/2016,799807965,4/15/2016,9805,154.06,90.93,1510558.3,891568.65,618989.65
Andorra,Cereal,Online,H,6/17/2010,943650758,7/23/2010,6084,205.7,117.11,1251478.8,712497.24,538981.56
Belgium,Clothes,Online,C,7/16/2017,363416850,8/18/2017,1977,109.28,35.84,216046.56,70855.68,145190.88
Finland,Snacks,Offline,H,11/24/2014,161728894,12/27/2014,8029,152.58,97.44,1225064.82,782345.76,442719.06
Finland,Snacks,Online,C,3/28/2013,748378646,4/7/2013,727,152.58,97.44,110925.66,70838.88,40086.78
Belgium,Office Supplies,Offline,H,3/7/2016,218529927,4/13/2016,6717,651.21,524.96,4374177.57,3526156.32,848021.25
Armenia,Fruits,Online,H,6/11/2014,890268790,7/23/2014,9174,9.33,6.92,85593.42,63484.08,22109.34
Sweden,Vegetables,Online,L,2/10/2015,492777001,2/19/2015,2520,154.06,90.93,388231.2,229143.6,159087.6
Kosovo,Vegetables,Offline,L,6/7/2013,203591954,6/12/2013,6238,154.06,90.93,961026.28,567221.34,393804.94
Albania,Clothes,Offline,L,11/3/2013,222852790,12/23/2013,5948,109.28,35.84,649997.44,213176.32,436821.12
Georgia,Meat,Online,L,9/22/2013,408028209,11/6/2013,3469,421.89,364.69,1463536.41,1265109.61,198426.8
Estonia,Cosmetics,Offline,H,7/21/2015,638102948,8/25/2015,7697,437.2,263.33,3365128.4,2026851.01,1338277.39
Denmark,Baby Food,Online,C,12/13/2016,409955966,12/15/2016,3935,255.28,159.42,1004526.8,627317.7,377209.1
Finland,Cereal,Online,H,12/22/2010,557606637,1/25/2011,7050,205.7,117.11,1450185,825625.5,624559.5
Andorra,Vegetables,Online,L,7/23/2010,428930127,7/24/2010,8811,154.06,90.93,1357422.66,801184.23,556238.43
Spain,Office Supplies,Online,H,8/23/2014,318167769,9/12/2014,1768,651.21,524.96,1151339.28,928129.28,223210
Denmark,Cosmetics,Online,H,7/15/2017,255457723,8/29/2017,4472,437.2,263.33,1955158.4,1177611.76,777546.64
France,Household,Online,L,7/19/2012,736034476,7/24/2012,7813,668.27,502.54,5221193.51,3926345.02,1294848.49
Greece,Baby Food,Online,H,9/17/2016,454972875,10/14/2016,5439,255.28,159.42,1388467.92,867085.38,521382.54
Monaco,Cosmetics,Online,C,10/29/2015,887642800,12/3/2015,2085,437.2,263.33,911562,549043.05,362518.95
Lithuania,Snacks,Offline,L,10/25/2012,803110301,11/11/2012,7040,152.58,97.44,1074163.2,685977.6,388185.6
Malta,Vegetables,Online,C,3/8/2010,143492019,4/21/2010,1332,154.06,90.93,205207.92,121118.76,84089.16
Kosovo,Personal Care,Online,H,5/25/2014,698357379,6/2/2014,8322,81.73,56.67,680157.06,471607.74,208549.32
Slovakia,Clothes,Online,H,8/1/2012,373705804,9/20/2012,6707,109.28,35.84,732940.96,240378.88,492562.08
Czech Republic,Baby Food,Offline,C,4/19/2013,517270505,4/28/2013,692,255.28,159.42,176653.76,110318.64,66335.12
Ukraine,Clothes,Offline,H,10/9/2011,227343022,11/25/2011,4707,109.28,35.84,514380.96,168698.88,345682.08
Lithuania,Office Supplies,Online,L,9/20/2015,253581035,10/18/2015,9118,651.21,524.96,5937732.78,4786585.28,1151147.5
Vatican City,Cereal,Online,L,6/8/2010,579548823,7/11/2010,231,205.7,117.11,47516.7,27052.41,20464.29
Hungary,Office Supplies,Online,L,3/21/2011,169230496,5/9/2011,7919,651.21,524.96,5156931.99,4157158.24,999773.75
Sweden,Household,Offline,H,3/8/2012,832015502,4/23/2012,731,668.27,502.54,488505.37,367356.74,121148.63
Montenegro,Cosmetics,Online,H,1/30/2016,481831443,3/1/2016,3486,437.2,263.33,1524079.2,917968.38,606110.82
Georgia,Clothes,Online,C,1/22/2011,935643613,1/24/2011,6592,109.28,35.84,720373.76,236257.28,484116.48
Germany,Office Supplies,Offline,M,2/2/2013,360381877,3/23/2013,3861,651.21,524.96,2514321.81,2026870.56,487451.25
Netherlands,Cosmetics,Offline,C,5/19/2017,836770093,5/29/2017,7720,437.2,263.33,3375184,2032907.6,1342276.4
Albania,Clothes,Online,M,11/25/2012,751003348,12/25/2012,7435,109.28,35.84,812496.8,266470.4,546026.4
Belarus,Meat,Offline,H,5/10/2016,338302791,5/22/2016,168,421.89,364.69,70877.52,61267.92,9609.6
Andorra,Snacks,Online,C,10/28/2012,116509854,11/18/2012,6710,152.58,97.44,1023811.8,653822.4,369989.4
Bulgaria,Beverages,Offline,C,2/19/2015,116711986,2/27/2015,6525,47.45,31.79,309611.25,207429.75,102181.5
Serbia,Snacks,Online,L,10/15/2013,365996062,10/20/2013,5223,152.58,97.44,796925.34,508929.12,287996.22
Macedonia,Fruits,Online,C,7/1/2015,328471314,8/12/2015,816,9.33,6.92,7613.28,5646.72,1966.56
United Kingdom,Cereal,Offline,L,3/24/2011,561354863,4/10/2011,6233,205.7,117.11,1282128.1,729946.63,552181.47
United Kingdom,Snacks,Offline,L,11/28/2012,953933703,12/9/2012,9036,152.58,97.44,1378712.88,880467.84,498245.04
Belarus,Vegetables,Online,L,7/16/2016,264316308,7/16/2016,5924,154.06,90.93,912651.44,538669.32,373982.12
Czech Republic,Snacks,Online,L,1/15/2011,504869258,2/6/2011,888,152.58,97.44,135491.04,86526.72,48964.32
Andorra,Vegetables,Offline,H,7/15/2017,864562499,7/31/2017,2111,154.06,90.93,325220.66,191953.23,133267.43
Belgium,Household,Online,L,7/12/2011,204112946,7/30/2011,412,668.27,502.54,275327.24,207046.48,68280.76
Lithuania,Vegetables,Offline,H,8/14/2015,680926883,9/25/2015,251,154.06,90.93,38669.06,22823.43,15845.63
Kosovo,Snacks,Offline,C,11/16/2010,660603034,12/16/2010,5973,152.58,97.44,911360.34,582009.12,329351.22
Spain,Office Supplies,Offline,C,4/10/2015,846375405,5/12/2015,146,651.21,524.96,95076.66,76644.16,18432.5
Bulgaria,Household,Online,M,12/2/2011,644228684,1/20/2012,439,668.27,502.54,293370.53,220615.06,72755.47
France,Personal Care,Online,H,10/20/2012,614978444,10/25/2012,4643,81.73,56.67,379472.39,263118.81,116353.58
Cyprus,Vegetables,Offline,H,7/11/2015,291082179,8/7/2015,6540,154.06,90.93,1007552.4,594682.2,412870.2
Hungary,Clothes,Online,H,5/17/2011,519207704,6/9/2011,3952,109.28,35.84,431874.56,141639.68,290234.88
Moldova ,Baby Food,Online,H,10/4/2012,202583444,11/19/2012,7798,255.28,159.42,1990673.44,1243157.16,747516.28
Armenia,Vegetables,Offline,H,1/23/2010,239836108,2/11/2010,1689,154.06,90.93,260207.34,153580.77,106626.57
Kosovo,Meat,Online,L,5/24/2016,784506070,6/29/2016,1634,421.89,364.69,689368.26,595903.46,93464.8
Slovakia,Clothes,Online,M,7/14/2017,968782413,8/15/2017,3099,109.28,35.84,338658.72,111068.16,227590.56
Albania,Cereal,Offline,L,5/10/2010,161563670,6/6/2010,9135,205.7,117.11,1879069.5,1069799.85,809269.65
Denmark,Office Supplies,Online,L,6/16/2015,803324449,7/22/2015,411,651.21,524.96,267647.31,215758.56,51888.75
Kosovo,Fruits,Online,M,2/6/2010,710716998,2/15/2010,5808,9.33,6.92,54188.64,40191.36,13997.28
Czech Republic,Cosmetics,Online,L,11/26/2010,912062489,12/16/2010,8414,437.2,263.33,3678600.8,2215658.62,1462942.18
Malta,Household,Online,C,4/27/2017,251159751,5/31/2017,2606,668.27,502.54,1741511.62,1309619.24,431892.38
Greece,Meat,Offline,L,5/24/2015,683358895,6/22/2015,9938,421.89,364.69,4192742.82,3624289.22,568453.6
Netherlands,Cosmetics,Offline,L,5/11/2013,232123792,5/11/2013,9443,437.2,263.33,4128479.6,2486625.19,1641854.41
Croatia,Personal Care,Online,L,2/13/2011,833551013,2/21/2011,5123,81.73,56.67,418702.79,290320.41,128382.38
Hungary,Vegetables,Offline,H,12/20/2012,907926309,2/7/2013,4426,154.06,90.93,681869.56,402456.18,279413.38
Ireland,Snacks,Online,M,8/30/2013,791254937,10/15/2013,8774,152.58,97.44,1338736.92,854938.56,483798.36
Norway,Cereal,Offline,H,12/6/2012,455465114,1/1/2013,1103,205.7,117.11,226887.1,129172.33,97714.77
Andorra,Office Supplies,Offline,L,4/20/2011,295966374,4/21/2011,1882,651.21,524.96,1225577.22,987974.72,237602.5
Bosnia and Herzegovina,Snacks,Online,C,7/9/2011,287866532,8/20/2011,4959,152.58,97.44,756644.22,483204.96,273439.26
Bulgaria,Personal Care,Offline,C,1/10/2015,274691092,1/22/2015,6053,81.73,56.67,494711.69,343023.51,151688.18
Norway,Baby Food,Online,H,5/11/2010,967930972,5/19/2010,1139,255.28,159.42,290763.92,181579.38,109184.54
Armenia,Clothes,Offline,M,2/24/2016,177320897,2/26/2016,2049,109.28,35.84,223914.72,73436.16,150478.56
Poland,Fruits,Online,L,10/13/2015,425420510,11/24/2015,238,9.33,6.92,2220.54,1646.96,573.58
Bosnia and Herzegovina,Personal Care,Offline,M,8/15/2013,937665355,9/9/2013,4870,81.73,56.67,398025.1,275982.9,122042.2
Serbia,Household,Offline,M,9/6/2016,997600924,9/29/2016,1137,668.27,502.54,759822.99,571387.98,188435.01
Albania,Baby Food,Online,C,10/16/2013,218088757,11/14/2013,6165,255.28,159.42,1573801.2,982824.3,590976.9
Denmark,Cosmetics,Offline,H,4/15/2012,260855615,4/19/2012,1828,437.2,263.33,799201.6,481367.24,317834.36
Bulgaria,Fruits,Offline,M,1/24/2015,120094144,3/2/2015,7381,9.33,6.92,68864.73,51076.52,17788.21
Czech Republic,Clothes,Online,L,5/30/2016,679224002,7/14/2016,6331,109.28,35.84,691851.68,226903.04,464948.64
Bosnia and Herzegovina,Meat,Online,L,2/21/2011,800727212,4/5/2011,1831,421.89,364.69,772480.59,667747.39,104733.2
Denmark,Meat,Online,H,12/3/2014,525712811,12/12/2014,8958,421.89,364.69,3779290.62,3266893.02,512397.6
Denmark,Snacks,Online,H,5/26/2010,147789990,5/30/2010,3197,152.58,97.44,487798.26,311515.68,176282.58
Bosnia and Herzegovina,Fruits,Online,H,12/27/2014,757730758,12/30/2014,8225,9.33,6.92,76739.25,56917,19822.25
Malta,Fruits,Offline,L,10/18/2016,683409965,11/8/2016,5050,9.33,6.92,47116.5,34946,12170.5
Serbia,Cosmetics,Offline,M,9/22/2012,254889094,9/27/2012,6202,437.2,263.33,2711514.4,1633172.66,1078341.74
Georgia,Office Supplies,Offline,L,2/29/2012,432648742,3/30/2012,9232,651.21,524.96,6011970.72,4846430.72,1165540
Russia,Office Supplies,Online,H,3/24/2011,798329532,4/6/2011,2304,651.21,524.96,1500387.84,1209507.84,290880
Switzerland,Baby Food,Online,M,7/7/2015,258572089,8/15/2015,6082,255.28,159.42,1552612.96,969592.44,583020.52
Kosovo,Cosmetics,Offline,L,5/12/2017,645017039,7/1/2017,3730,437.2,263.33,1630756,982220.9,648535.1
Albania,Baby Food,Offline,L,5/17/2015,884320294,5/30/2015,8882,255.28,159.42,2267396.96,1415968.44,851428.52
Belarus,Fruits,Online,H,12/31/2010,414305007,1/4/2011,913,9.33,6.92,8518.29,6317.96,2200.33
Sweden,Cosmetics,Online,L,3/9/2011,535534417,4/7/2011,5390,437.2,263.33,2356508,1419348.7,937159.3
Ireland,Personal Care,Online,L,5/24/2013,927699553,7/5/2013,5768,81.73,56.67,471418.64,326872.56,144546.08
Slovakia,Cereal,Online,C,4/25/2011,891611182,5/22/2011,6417,205.7,117.11,1319976.9,751494.87,568482.03
Poland,Beverages,Offline,H,3/1/2013,826737773,4/9/2013,8934,47.45,31.79,423918.3,284011.86,139906.44
Luxembourg,Cosmetics,Online,M,10/20/2015,322185075,11/14/2015,578,437.2,263.33,252701.6,152204.74,100496.86
Belgium,Snacks,Online,M,5/10/2017,524778115,5/25/2017,2361,152.58,97.44,360241.38,230055.84,130185.54
Iceland,Cereal,Online,C,3/8/2011,676947772,3/14/2011,2744,205.7,117.11,564440.8,321349.84,243090.96
Vatican City,Vegetables,Online,L,3/14/2015,654423654,3/14/2015,7357,154.06,90.93,1133419.42,668972.01,464447.41
Portugal,Beverages,Offline,L,5/22/2014,919313037,6/26/2014,4012,47.45,31.79,190369.4,127541.48,62827.92
Netherlands,Beverages,Online,M,1/26/2013,773522317,3/4/2013,1298,47.45,31.79,61590.1,41263.42,20326.68
Portugal,Beverages,Online,M,8/20/2016,574972760,10/1/2016,6072,47.45,31.79,288116.4,193028.88,95087.52
Greece,Cosmetics,Online,M,12/30/2010,813631427,1/21/2011,475,437.2,263.33,207670,125081.75,82588.25
Macedonia,Fruits,Offline,C,2/14/2010,154116570,3/5/2010,5373,9.33,6.92,50130.09,37181.16,12948.93
Malta,Beverages,Offline,C,6/2/2010,803141200,6/11/2010,6184,47.45,31.79,293430.8,196589.36,96841.44
Norway,Household,Online,C,2/9/2016,673112428,3/20/2016,7780,668.27,502.54,5199140.6,3909761.2,1289379.4
Kosovo,Vegetables,Offline,C,8/11/2012,380004060,9/26/2012,501,154.06,90.93,77184.06,45555.93,31628.13
Sweden,Baby Food,Offline,M,7/12/2011,902521121,7/23/2011,4911,255.28,159.42,1253680.08,782911.62,470768.46
Hungary,Cosmetics,Offline,M,8/18/2010,411103522,9/15/2010,3523,437.2,263.33,1540255.6,927711.59,612544.01
Germany,Vegetables,Offline,M,6/22/2016,980079019,7/8/2016,6016,154.06,90.93,926824.96,547034.88,379790.08
United Kingdom,Cereal,Online,M,8/9/2010,564638316,9/6/2010,7880,205.7,117.11,1620916,922826.8,698089.2
United Kingdom,Fruits,Offline,C,5/6/2017,800126397,5/30/2017,4036,9.33,6.92,37655.88,27929.12,9726.76
Luxembourg,Cosmetics,Offline,C,9/9/2016,864020049,9/26/2016,1588,437.2,263.33,694273.6,418168.04,276105.56
Vatican City,Personal Care,Offline,L,12/5/2012,526348817,1/2/2013,7166,81.73,56.67,585677.18,406097.22,179579.96
Romania,Baby Food,Offline,C,8/23/2014,426126897,9/1/2014,9273,255.28,159.42,2367211.44,1478301.66,888909.78
Georgia,Cosmetics,Offline,H,6/8/2014,167537057,6/16/2014,6793,437.2,263.33,2969899.6,1788800.69,1181098.91
Serbia,Meat,Online,L,4/7/2012,458077800,4/22/2012,4255,421.89,364.69,1795141.95,1551755.95,243386
Luxembourg,Cosmetics,Online,C,7/29/2013,876816117,8/21/2013,8229,437.2,263.33,3597718.8,2166942.57,1430776.23
Monaco,Personal Care,Online,L,9/29/2012,107966268,10/27/2012,8473,81.73,56.67,692498.29,480164.91,212333.38
San Marino,Cosmetics,Offline,H,9/7/2012,868990933,10/5/2012,2583,437.2,263.33,1129287.6,680181.39,449106.21
Liechtenstein,Fruits,Online,C,7/4/2011,947742736,8/20/2011,6991,9.33,6.92,65226.03,48377.72,16848.31
Kosovo,Meat,Offline,M,2/9/2017,503948724,3/18/2017,8481,421.89,364.69,3578049.09,3092935.89,485113.2
Albania,Clothes,Offline,L,1/21/2017,376899135,1/28/2017,1684,109.28,35.84,184027.52,60354.56,123672.96
Greece,Clothes,Online,C,6/11/2017,337397706,7/4/2017,2334,109.28,35.84,255059.52,83650.56,171408.96
Switzerland,Snacks,Online,M,8/13/2015,600164067,9/26/2015,739,152.58,97.44,112756.62,72008.16,40748.46
Luxembourg,Baby Food,Online,M,6/11/2010,310812509,7/29/2010,5183,255.28,159.42,1323116.24,826273.86,496842.38
Germany,Vegetables,Online,M,9/23/2014,550816142,10/31/2014,7592,154.06,90.93,1169623.52,690340.56,479282.96
Malta,Cosmetics,Online,C,8/22/2015,496456563,9/18/2015,1384,437.2,263.33,605084.8,364448.72,240636.08
Georgia,Beverages,Online,H,1/17/2010,741925895,1/19/2010,1214,47.45,31.79,57604.3,38593.06,19011.24
Germany,Fruits,Online,M,1/13/2017,790039575,2/28/2017,9121,9.33,6.92,85098.93,63117.32,21981.61
Albania,Vegetables,Online,L,8/2/2013,300221431,9/11/2013,1048,154.06,90.93,161454.88,95294.64,66160.24
Albania,Cosmetics,Online,L,10/2/2011,151853644,11/19/2011,5723,437.2,263.33,2502095.6,1507037.59,995058.01
Serbia,Cereal,Offline,C,1/25/2016,366629922,3/10/2016,2796,205.7,117.11,575137.2,327439.56,247697.64
Serbia,Baby Food,Offline,M,11/5/2011,244545209,12/11/2011,5217,255.28,159.42,1331795.76,831694.14,500101.62
France,Vegetables,Online,M,7/28/2011,562469375,8/19/2011,6042,154.06,90.93,930830.52,549399.06,381431.46
Italy,Beverages,Offline,M,2/24/2016,865495908,3/19/2016,8327,47.45,31.79,395116.15,264715.33,130400.82
Cyprus,Beverages,Online,M,9/14/2016,732013738,10/19/2016,7987,47.45,31.79,378983.15,253906.73,125076.42
Spain,Beverages,Online,C,7/9/2013,151366984,8/21/2013,1709,47.45,31.79,81092.05,54329.11,26762.94
Ireland,Baby Food,Online,C,12/24/2016,430580651,1/12/2017,7238,255.28,159.42,1847716.64,1153881.96,693834.68
Italy,Office Supplies,Offline,L,6/15/2014,444618260,6/29/2014,1278,651.21,524.96,832246.38,670898.88,161347.5
Germany,Meat,Online,L,10/18/2012,195539748,11/8/2012,3412,421.89,364.69,1439488.68,1244322.28,195166.4
Malta,Baby Food,Offline,H,12/30/2016,685030877,2/1/2017,4714,255.28,159.42,1203389.92,751505.88,451884.04
Hungary,Meat,Offline,L,6/13/2015,735431516,6/21/2015,9383,421.89,364.69,3958593.87,3421886.27,536707.6
Finland,Cereal,Online,M,9/6/2011,732932984,10/9/2011,12,205.7,117.11,2468.4,1405.32,1063.08
Latvia,Snacks,Offline,M,7/15/2010,690424048,8/25/2010,674,152.58,97.44,102838.92,65674.56,37164.36
Bosnia and Herzegovina,Snacks,Online,M,5/31/2012,151759660,7/4/2012,7911,152.58,97.44,1207060.38,770847.84,436212.54
Norway,Fruits,Offline,L,1/11/2017,113041865,2/27/2017,455,9.33,6.92,4245.15,3148.6,1096.55
Cyprus,Snacks,Online,M,4/16/2014,413322675,5/21/2014,219,152.58,97.44,33415.02,21339.36,12075.66
Croatia,Beverages,Offline,L,8/18/2015,414237201,9/17/2015,848,47.45,31.79,40237.6,26957.92,13279.68
San Marino,Cosmetics,Online,M,7/19/2016,417419373,9/7/2016,2523,437.2,263.33,1103055.6,664381.59,438674.01
Italy,Office Supplies,Offline,L,3/30/2010,766649854,4/6/2010,7583,651.21,524.96,4938125.43,3980771.68,957353.75
Spain,Snacks,Offline,M,6/22/2013,630785453,7/28/2013,2288,152.58,97.44,349103.04,222942.72,126160.32
Latvia,Personal Care,Offline,L,6/17/2017,348733365,7/5/2017,6807,81.73,56.67,556336.11,385752.69,170583.42
Denmark,Personal Care,Online,C,5/7/2013,918842256,5/29/2013,4697,81.73,56.67,383885.81,266178.99,117706.82
Lithuania,Snacks,Online,L,7/20/2012,480050027,8/5/2012,6326,152.58,97.44,965221.08,616405.44,348815.64
Ireland,Meat,Offline,C,5/2/2014,486923778,6/4/2014,421,421.89,364.69,177615.69,153534.49,24081.2
Kosovo,Clothes,Offline,M,9/10/2015,434430158,10/25/2015,6393,109.28,35.84,698627.04,229125.12,469501.92
Denmark,Meat,Offline,C,2/15/2014,321848618,3/12/2014,1013,421.89,364.69,427374.57,369430.97,57943.6
United Kingdom,Personal Care,Offline,H,5/10/2017,697363030,5/17/2017,4073,81.73,56.67,332886.29,230816.91,102069.38
Ireland,Meat,Offline,C,12/18/2013,959718263,1/9/2014,816,421.89,364.69,344262.24,297587.04,46675.2
Finland,Baby Food,Offline,M,2/9/2013,874437749,2/10/2013,4417,255.28,159.42,1127571.76,704158.14,423413.62
Bulgaria,Office Supplies,Online,M,10/22/2010,462039315,11/16/2010,6556,651.21,524.96,4269332.76,3441637.76,827695
Switzerland,Meat,Offline,L,8/11/2010,499894511,9/30/2010,8749,421.89,364.69,3691115.61,3190672.81,500442.8
Estonia,Beverages,Online,L,6/28/2015,316663587,8/13/2015,6647,47.45,31.79,315400.15,211308.13,104092.02
Macedonia,Baby Food,Online,M,4/21/2010,167504870,5/20/2010,7268,255.28,159.42,1855375.04,1158664.56,696710.48
Monaco,Cosmetics,Offline,C,3/30/2015,867391479,3/31/2015,9269,437.2,263.33,4052406.8,2440805.77,1611601.03
Bulgaria,Cereal,Online,M,8/18/2011,832506883,8/21/2011,6142,205.7,117.11,1263409.4,719289.62,544119.78
Monaco,Office Supplies,Online,M,6/4/2017,245299232,7/4/2017,8349,651.21,524.96,5436952.29,4382891.04,1054061.25
Montenegro,Office Supplies,Offline,H,1/26/2014,454758727,2/4/2014,2068,651.21,524.96,1346702.28,1085617.28,261085
Liechtenstein,Snacks,Online,L,11/25/2011,641551625,11/25/2011,8237,152.58,97.44,1256801.46,802613.28,454188.18
Serbia,Cosmetics,Offline,C,9/19/2016,117753541,10/28/2016,4744,437.2,263.33,2074076.8,1249237.52,824839.28
Luxembourg,Cosmetics,Online,H,10/8/2012,141460835,10/23/2012,260,437.2,263.33,113672,68465.8,45206.2
Serbia,Baby Food,Offline,H,9/11/2013,555895173,10/3/2013,590,255.28,159.42,150615.2,94057.8,56557.4
Denmark,Household,Offline,M,8/12/2010,815585362,8/31/2010,8688,668.27,502.54,5805929.76,4366067.52,1439862.24
Georgia,Office Supplies,Offline,L,5/20/2010,161604011,6/15/2010,1073,651.21,524.96,698748.33,563282.08,135466.25
Ireland,Office Supplies,Offline,C,12/1/2016,878079116,1/19/2017,1978,651.21,524.96,1288093.38,1038370.88,249722.5
Andorra,Vegetables,Online,H,2/10/2016,132490670,3/1/2016,5788,154.06,90.93,891699.28,526302.84,365396.44
Latvia,Personal Care,Online,H,7/23/2014,854575240,9/8/2014,6659,81.73,56.67,544240.07,377365.53,166874.54
Lithuania,Fruits,Online,H,8/26/2014,491973197,9/7/2014,4657,9.33,6.92,43449.81,32226.44,11223.37
Belarus,Office Supplies,Online,L,7/5/2017,390572822,7/31/2017,8032,651.21,524.96,5230518.72,4216478.72,1014040
Czech Republic,Fruits,Online,L,11/25/2014,996985089,11/28/2014,8898,9.33,6.92,83018.34,61574.16,21444.18
Austria,Fruits,Online,C,6/25/2010,584430873,7/24/2010,4937,9.33,6.92,46062.21,34164.04,11898.17
Cyprus,Office Supplies,Online,H,9/24/2013,869107663,10/10/2013,7126,651.21,524.96,4640522.46,3740864.96,899657.5
Malta,Beverages,Offline,L,7/1/2012,473711431,7/22/2012,594,47.45,31.79,28185.3,18883.26,9302.04
