Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Mexico,Cosmetics,Offline,H,12/24/2013,698578393,1/1/2014,3725,437.2,263.33,1628570,980904.25,647665.75
Greenland,Vegetables,Offline,C,1/14/2011,521714389,1/31/2011,5736,154.06,90.93,883688.16,521574.48,362113.68
Canada,Baby Food,Online,H,1/2/2010,580831992,1/10/2010,9949,255.28,159.42,2539780.72,1586069.58,953711.14
United States of America,Baby Food,Offline,H,6/6/2015,915690553,7/26/2015,2038,255.28,159.42,520260.64,324897.96,195362.68
Greenland,Meat,Online,H,1/2/2015,677480351,1/6/2015,346,421.89,364.69,145973.94,126182.74,19791.2
United States of America,Snacks,Online,C,11/15/2014,824595868,11/28/2014,5097,152.58,97.44,777700.26,496651.68,281048.58
United States of America,Snacks,Offline,H,9/9/2015,426125609,10/1/2015,8892,152.58,97.44,1356741.36,866436.48,490304.88
United States of America,Snacks,Online,L,1/2/2014,493051660,1/27/2014,3798,152.58,97.44,579498.84,370077.12,209421.72
United States of America,Fruits,Offline,L,2/2/2011,376406466,2/14/2011,5893,9.33,6.92,54981.69,40779.56,14202.13
Greenland,Cosmetics,Online,L,6/6/2015,125696313,6/19/2015,5187,437.2,263.33,2267756.4,1365892.71,901863.69
Greenland,Personal Care,Online,L,3/28/2013,787854754,5/15/2013,2585,81.73,56.67,211272.05,146491.95,64780.1
Mexico,Vegetables,Offline,C,2/5/2016,258239066,2/9/2016,7533,154.06,90.93,1160533.98,684975.69,475558.29
United States of America,Office Supplies,Online,H,3/20/2014,720351922,4/26/2014,6996,651.21,524.96,4555865.16,3672620.16,883245
Greenland,Personal Care,Online,C,8/10/2013,599815595,8/23/2013,7619,81.73,56.67,622700.87,431768.73,190932.14
Canada,Vegetables,Online,H,9/29/2011,697040736,10/15/2011,8698,154.06,90.93,1340013.88,790909.14,549104.74
Mexico,Cereal,Offline,L,6/16/2017,953626859,7/2/2017,8234,205.7,117.11,1693733.8,964283.74,729450.06
United States of America,Vegetables,Offline,C,6/29/2014,896961438,7/10/2014,9677,154.06,90.93,1490838.62,879929.61,610909.01
Mexico,Cereal,Offline,L,2/15/2013,220583426,3/30/2013,4393,205.7,117.11,903640.1,514464.23,389175.87
Canada,Household,Offline,C,2/14/2015,523122441,4/4/2015,2410,668.27,502.54,1610530.7,1211121.4,399409.3
Greenland,Baby Food,Online,M,8/13/2015,273767983,8/15/2015,2885,255.28,159.42,736482.8,459926.7,276556.1
Canada,Vegetables,Offline,L,12/14/2013,966802299,1/29/2014,7139,154.06,90.93,1099834.34,649149.27,450685.07
Greenland,Cereal,Offline,C,3/24/2012,332012689,4/28/2012,8787,205.7,117.11,1807485.9,1029045.57,778440.33
Mexico,Clothes,Offline,L,12/14/2014,781147515,1/6/2015,7763,109.28,35.84,848340.64,278225.92,570114.72
Canada,Snacks,Offline,L,2/9/2011,890462338,2/24/2011,6449,152.58,97.44,983988.42,628390.56,355597.86
United States of America,Meat,Offline,H,10/2/2016,231420838,11/20/2016,1424,421.89,364.69,600771.36,519318.56,81452.8
Canada,Snacks,Online,M,1/30/2015,765094172,3/17/2015,7223,152.58,97.44,1102085.34,703809.12,398276.22
Canada,Snacks,Online,H,10/20/2016,674633347,12/8/2016,7854,152.58,97.44,1198363.32,765293.76,433069.56
Greenland,Beverages,Offline,L,11/25/2016,247287499,12/30/2016,6721,47.45,31.79,318911.45,213660.59,105250.86
Canada,Cosmetics,Online,C,4/9/2010,444387376,4/22/2010,2955,437.2,263.33,1291926,778140.15,513785.85
United States of America,Household,Offline,C,2/24/2010,948244416,2/26/2010,5450,668.27,502.54,3642071.5,2738843,903228.5
Greenland,Cereal,Online,H,9/20/2015,968480288,10/30/2015,3694,205.7,117.11,759855.8,432604.34,327251.46
Canada,Snacks,Offline,M,3/24/2017,538666808,5/7/2017,2334,152.58,97.44,356121.72,227424.96,128696.76
Mexico,Cereal,Offline,H,1/14/2010,665728414,1/17/2010,2686,205.7,117.11,552510.2,314557.46,237952.74
United States of America,Clothes,Offline,C,5/1/2016,192637813,5/13/2016,4664,109.28,35.84,509681.92,167157.76,342524.16
United States of America,Cosmetics,Online,C,4/14/2010,628425967,5/10/2010,4064,437.2,263.33,1776780.8,1070173.12,706607.68
Mexico,Household,Online,C,4/12/2017,480733668,4/21/2017,8630,668.27,502.54,5767170.1,4336920.2,1430249.9
Greenland,Snacks,Online,L,7/21/2011,457973086,7/28/2011,3268,152.58,97.44,498631.44,318433.92,180197.52
United States of America,Beverages,Offline,C,8/10/2014,501535594,8/21/2014,4382,47.45,31.79,207925.9,139303.78,68622.12
Mexico,Clothes,Offline,L,11/19/2015,993635976,1/5/2016,7821,109.28,35.84,854678.88,280304.64,574374.24
Greenland,Clothes,Offline,M,1/27/2012,882035481,2/6/2012,2755,109.28,35.84,301066.4,98739.2,202327.2
United States of America,Snacks,Online,H,4/3/2017,488879859,4/11/2017,9269,152.58,97.44,1414264.02,903171.36,511092.66
Mexico,Clothes,Offline,M,6/14/2014,939505994,8/3/2014,9556,109.28,35.84,1044279.68,342487.04,701792.64
Canada,Beverages,Online,H,4/5/2017,293073880,5/24/2017,5929,47.45,31.79,281331.05,188482.91,92848.14
Mexico,Snacks,Offline,L,4/12/2013,614248025,5/10/2013,8495,152.58,97.44,1296167.1,827752.8,468414.3
Greenland,Fruits,Online,H,9/18/2013,350840508,10/28/2013,358,9.33,6.92,3340.14,2477.36,862.78
Canada,Office Supplies,Offline,L,12/5/2011,360929906,1/17/2012,6035,651.21,524.96,3930052.35,3168133.6,761918.75
Greenland,Fruits,Offline,C,8/1/2011,343442332,9/14/2011,1073,9.33,6.92,10011.09,7425.16,2585.93
Mexico,Office Supplies,Offline,L,7/15/2017,756485354,7/17/2017,9682,651.21,524.96,6305015.22,5082662.72,1222352.5
Canada,Cereal,Offline,L,8/19/2014,206587445,9/21/2014,2671,205.7,117.11,549424.7,312800.81,236623.89
United States of America,Vegetables,Online,L,11/27/2013,876710116,12/25/2013,6861,154.06,90.93,1057005.66,623870.73,433134.93
Mexico,Cereal,Online,H,5/6/2017,342668139,5/7/2017,1972,205.7,117.11,405640.4,230940.92,174699.48
Canada,Cosmetics,Online,C,6/6/2015,410451638,6/24/2015,616,437.2,263.33,269315.2,162211.28,107103.92
United States of America,Beverages,Online,C,4/5/2010,877640092,4/24/2010,2061,47.45,31.79,97794.45,65519.19,32275.26
United States of America,Beverages,Offline,C,2/6/2015,183816134,3/16/2015,4134,47.45,31.79,196158.3,131419.86,64738.44
United States of America,Fruits,Online,H,8/24/2016,302025163,9/25/2016,4812,9.33,6.92,44895.96,33299.04,11596.92
Canada,Cereal,Online,L,9/18/2012,692235076,9/28/2012,6597,205.7,117.11,1357002.9,772574.67,584428.23
Greenland,Fruits,Offline,H,3/13/2011,150062358,4/13/2011,5641,9.33,6.92,52630.53,39035.72,13594.81
Mexico,Fruits,Online,L,4/8/2017,583497035,5/4/2017,8594,9.33,6.92,80182.02,59470.48,20711.54
Mexico,Cereal,Online,C,2/7/2015,909066569,3/26/2015,1854,205.7,117.11,381367.8,217121.94,164245.86
Mexico,Fruits,Online,H,12/9/2010,664304912,1/3/2011,1441,9.33,6.92,13444.53,9971.72,3472.81
Mexico,Beverages,Offline,L,6/15/2012,481227195,8/1/2012,4676,47.45,31.79,221876.2,148650.04,73226.16
Canada,Office Supplies,Online,M,10/31/2015,195256507,12/11/2015,9594,651.21,524.96,6247708.74,5036466.24,1211242.5
Canada,Baby Food,Online,L,3/30/2014,778524100,5/10/2014,1437,255.28,159.42,366837.36,229086.54,137750.82
Greenland,Household,Offline,H,4/14/2013,308436286,4/18/2013,2006,668.27,502.54,1340549.62,1008095.24,332454.38
Mexico,Beverages,Offline,M,4/24/2013,368655097,5/27/2013,2090,47.45,31.79,99170.5,66441.1,32729.4
Greenland,Meat,Online,C,8/23/2013,663655602,10/2/2013,9296,421.89,364.69,3921889.44,3390158.24,531731.2
Greenland,Fruits,Offline,L,2/27/2012,732202565,3/3/2012,3865,9.33,6.92,36060.45,26745.8,9314.65
Mexico,Personal Care,Offline,H,5/16/2017,818704450,6/1/2017,1695,81.73,56.67,138532.35,96055.65,42476.7
Mexico,Baby Food,Offline,C,8/19/2016,317413747,9/15/2016,8636,255.28,159.42,2204598.08,1376751.12,827846.96
Canada,Fruits,Offline,M,9/13/2010,443104207,10/21/2010,3236,9.33,6.92,30191.88,22393.12,7798.76
United States of America,Office Supplies,Online,L,2/8/2015,362186896,3/8/2015,8006,651.21,524.96,5213587.26,4202829.76,1010757.5
Mexico,Beverages,Online,M,10/14/2013,875328242,11/19/2013,7933,47.45,31.79,376420.85,252190.07,124230.78
Canada,Meat,Online,L,2/9/2012,505380380,3/14/2012,2140,421.89,364.69,902844.6,780436.6,122408
Mexico,Cereal,Offline,L,11/2/2010,279025542,11/11/2010,8713,205.7,117.11,1792264.1,1020379.43,771884.67
Mexico,Cereal,Offline,L,12/1/2013,202389466,12/28/2013,395,205.7,117.11,81251.5,46258.45,34993.05
Greenland,Vegetables,Offline,H,8/1/2016,903216779,9/5/2016,771,154.06,90.93,118780.26,70107.03,48673.23
Greenland,Personal Care,Online,C,3/6/2016,852666366,3/6/2016,1781,81.73,56.67,145561.13,100929.27,44631.86
Greenland,Snacks,Online,C,3/23/2012,506762254,4/18/2012,1067,152.58,97.44,162802.86,103968.48,58834.38
Greenland,Fruits,Online,L,4/7/2013,276516282,5/18/2013,6168,9.33,6.92,57547.44,42682.56,14864.88
Mexico,Fruits,Offline,M,1/30/2011,217045485,2/15/2011,7437,9.33,6.92,69387.21,51464.04,17923.17
Mexico,Household,Online,M,3/27/2017,872777354,4/28/2017,3069,668.27,502.54,2050920.63,1542295.26,508625.37
Canada,Clothes,Online,L,1/29/2014,797055804,3/15/2014,5380,109.28,35.84,587926.4,192819.2,395107.2
Mexico,Household,Offline,M,9/15/2016,226656806,10/13/2016,1641,668.27,502.54,1096631.07,824668.14,271962.93
Canada,Clothes,Offline,H,7/7/2014,820450246,8/12/2014,8315,109.28,35.84,908663.2,298009.6,610653.6
Canada,Clothes,Offline,C,1/10/2017,799170243,2/23/2017,1089,109.28,35.84,119005.92,39029.76,79976.16
Mexico,Cereal,Online,M,9/5/2011,990846049,9/27/2011,2220,205.7,117.11,456654,259984.2,196669.8
Canada,Baby Food,Online,C,10/10/2013,406534326,10/27/2013,1396,255.28,159.42,356370.88,222550.32,133820.56
Canada,Household,Offline,C,12/19/2014,304207408,12/25/2014,587,668.27,502.54,392274.49,294990.98,97283.51
Canada,Office Supplies,Online,C,8/5/2015,391919934,8/19/2015,6673,651.21,524.96,4345524.33,3503058.08,842466.25
Mexico,Household,Offline,L,4/7/2015,406352365,5/6/2015,7550,668.27,502.54,5045438.5,3794177,1251261.5
Greenland,Personal Care,Offline,L,3/19/2011,269357144,4/3/2011,7620,81.73,56.67,622782.6,431825.4,190957.2
Canada,Fruits,Online,H,1/19/2015,966999709,2/18/2015,5558,9.33,6.92,51856.14,38461.36,13394.78
United States of America,Meat,Offline,M,2/23/2017,868917119,3/8/2017,740,421.89,364.69,312198.6,269870.6,42328
Mexico,Meat,Offline,H,10/16/2013,153699004,11/11/2013,1806,421.89,364.69,761933.34,658630.14,103303.2
Greenland,Cereal,Offline,M,12/17/2013,995101106,12/27/2013,1385,205.7,117.11,284894.5,162197.35,122697.15
United States of America,Meat,Online,C,7/16/2011,891225802,7/30/2011,2375,421.89,364.69,1001988.75,866138.75,135850
Canada,Personal Care,Online,L,9/27/2011,890800082,9/29/2011,6395,81.73,56.67,522663.35,362404.65,160258.7
Canada,Cereal,Offline,C,8/4/2016,906837975,9/7/2016,2364,205.7,117.11,486274.8,276848.04,209426.76
Mexico,Baby Food,Offline,H,9/30/2013,589430081,10/8/2013,4314,255.28,159.42,1101277.92,687737.88,413540.04
United States of America,Household,Offline,H,1/14/2016,115170466,1/19/2016,355,668.27,502.54,237235.85,178401.7,58834.15
Canada,Household,Offline,M,2/6/2017,533663737,2/8/2017,1814,668.27,502.54,1212241.78,911607.56,300634.22
Mexico,Cereal,Offline,L,10/13/2010,226952922,11/12/2010,9268,205.7,117.11,1906427.6,1085375.48,821052.12
United States of America,Office Supplies,Offline,M,12/15/2013,619349801,1/20/2014,8224,651.21,524.96,5355551.04,4317271.04,1038280
Greenland,Vegetables,Online,C,6/8/2015,260379683,7/21/2015,989,154.06,90.93,152365.34,89929.77,62435.57
United States of America,Beverages,Online,C,12/13/2015,439752948,12/15/2015,1524,47.45,31.79,72313.8,48447.96,23865.84
Greenland,Personal Care,Offline,L,12/15/2012,476561868,1/27/2013,4102,81.73,56.67,335256.46,232460.34,102796.12
Mexico,Baby Food,Online,M,1/12/2014,222781121,1/25/2014,4739,255.28,159.42,1209771.92,755491.38,454280.54
Greenland,Cosmetics,Offline,L,3/29/2011,658018672,4/7/2011,1203,437.2,263.33,525951.6,316785.99,209165.61
Greenland,Fruits,Online,C,1/7/2016,958572852,2/1/2016,1863,9.33,6.92,17381.79,12891.96,4489.83
Greenland,Fruits,Online,C,5/28/2017,814179456,6/13/2017,2649,9.33,6.92,24715.17,18331.08,6384.09
United States of America,Cosmetics,Offline,M,10/6/2014,851512801,11/11/2014,415,437.2,263.33,181438,109281.95,72156.05
United States of America,Vegetables,Offline,L,3/14/2011,393176925,3/14/2011,8644,154.06,90.93,1331694.64,785998.92,545695.72
Mexico,Clothes,Online,H,8/1/2016,662148845,9/11/2016,3412,109.28,35.84,372863.36,122286.08,250577.28
Canada,Household,Offline,H,8/7/2014,999060046,9/23/2014,2924,668.27,502.54,1954021.48,1469426.96,484594.52
Canada,Cosmetics,Offline,C,1/28/2014,618685042,2/1/2014,1507,437.2,263.33,658860.4,396838.31,262022.09
United States of America,Cosmetics,Offline,M,9/20/2016,651763331,10/26/2016,108,437.2,263.33,47217.6,28439.64,18777.96
Greenland,Cereal,Online,H,5/27/2016,933515870,7/2/2016,6946,205.7,117.11,1428792.2,813446.06,615346.14
Mexico,Fruits,Offline,M,3/15/2016,734514415,4/23/2016,7993,9.33,6.92,74574.69,55311.56,19263.13
United States of America,Baby Food,Online,L,2/28/2012,931629741,3/12/2012,8798,255.28,159.42,2245953.44,1402577.16,843376.28
Greenland,Vegetables,Offline,C,11/5/2011,579127824,11/30/2011,5647,154.06,90.93,869976.82,513481.71,356495.11
Mexico,Baby Food,Online,L,3/15/2010,516134536,4/2/2010,4534,255.28,159.42,1157439.52,722810.28,434629.24
Greenland,Office Supplies,Online,H,5/4/2015,228220641,5/13/2015,4414,651.21,524.96,2874440.94,2317173.44,557267.5
United States of America,Beverages,Offline,C,3/5/2011,139198768,4/10/2011,864,47.45,31.79,40996.8,27466.56,13530.24
Greenland,Cereal,Offline,L,3/3/2011,705088222,4/20/2011,128,205.7,117.11,26329.6,14990.08,11339.52
Mexico,Snacks,Offline,M,4/2/2011,773692262,5/18/2011,1588,152.58,97.44,242297.04,154734.72,87562.32
Mexico,Beverages,Online,C,3/22/2015,338891160,3/26/2015,4280,47.45,31.79,203086,136061.2,67024.8
United States of America,Meat,Online,C,4/20/2014,526831614,5/11/2014,37,421.89,364.69,15609.93,13493.53,2116.4
Greenland,Baby Food,Offline,H,11/6/2012,416104018,12/21/2012,3281,255.28,159.42,837573.68,523057.02,314516.66
Mexico,Fruits,Online,M,4/5/2016,108645188,4/24/2016,9380,9.33,6.92,87515.4,64909.6,22605.8
Mexico,Baby Food,Online,L,3/29/2011,832768237,3/30/2011,3482,255.28,159.42,888884.96,555100.44,333784.52
Canada,Vegetables,Offline,M,9/29/2016,444189965,10/28/2016,4536,154.06,90.93,698816.16,412458.48,286357.68
Mexico,Vegetables,Offline,C,4/4/2013,360269868,4/17/2013,715,154.06,90.93,110152.9,65014.95,45137.95
Greenland,Clothes,Online,H,5/20/2017,560201299,5/21/2017,4868,109.28,35.84,531975.04,174469.12,357505.92
Canada,Vegetables,Online,L,1/22/2011,116760480,2/17/2011,876,154.06,90.93,134956.56,79654.68,55301.88
Greenland,Office Supplies,Online,H,1/14/2015,828695142,1/15/2015,8163,651.21,524.96,5315827.23,4285248.48,1030578.75
Canada,Fruits,Online,L,10/17/2010,781074988,12/1/2010,6301,9.33,6.92,58788.33,43602.92,15185.41
Greenland,Baby Food,Online,L,9/1/2013,917633759,9/4/2013,7076,255.28,159.42,1806361.28,1128055.92,678305.36
United States of America,Cosmetics,Online,C,7/20/2015,698635470,8/29/2015,616,437.2,263.33,269315.2,162211.28,107103.92
Greenland,Meat,Offline,C,3/3/2013,156982457,4/9/2013,3452,421.89,364.69,1456364.28,1258909.88,197454.4
Mexico,Snacks,Offline,C,8/16/2015,892633855,10/1/2015,9049,152.58,97.44,1380696.42,881734.56,498961.86
Canada,Office Supplies,Online,L,4/5/2017,249386489,5/13/2017,7859,651.21,524.96,5117859.39,4125660.64,992198.75
Canada,Office Supplies,Online,H,4/8/2016,440709102,5/11/2016,4472,651.21,524.96,2912211.12,2347621.12,564590
United States of America,Personal Care,Offline,L,6/25/2015,924075782,7/14/2015,3414,81.73,56.67,279026.22,193471.38,85554.84
Greenland,Baby Food,Offline,M,12/17/2013,182475888,1/17/2014,7525,255.28,159.42,1920982,1199635.5,721346.5
Canada,Fruits,Offline,C,8/21/2014,341270816,9/3/2014,8473,9.33,6.92,79053.09,58633.16,20419.93
Mexico,Cosmetics,Online,H,10/26/2012,202192056,12/8/2012,1977,437.2,263.33,864344.4,520603.41,343740.99
Greenland,Meat,Online,C,6/19/2011,826242959,7/4/2011,2507,421.89,364.69,1057678.23,914277.83,143400.4
United States of America,Household,Online,M,8/28/2015,759093320,10/5/2015,1437,668.27,502.54,960303.99,722149.98,238154.01
Greenland,Household,Online,C,5/23/2010,358394467,6/27/2010,5742,668.27,502.54,3837206.34,2885584.68,951621.66
Greenland,Beverages,Online,M,10/26/2013,101865422,11/11/2013,3097,47.45,31.79,146952.65,98453.63,48499.02
Canada,Cosmetics,Online,C,1/1/2014,578379809,1/23/2014,4293,437.2,263.33,1876899.6,1130475.69,746423.91
Mexico,Baby Food,Online,H,4/29/2013,947454774,5/13/2013,1777,255.28,159.42,453632.56,283289.34,170343.22
Mexico,Beverages,Offline,L,3/2/2010,539669311,3/14/2010,8996,47.45,31.79,426860.2,285982.84,140877.36
Greenland,Personal Care,Online,H,3/21/2016,238564527,4/18/2016,5400,81.73,56.67,441342,306018,135324
Canada,Snacks,Offline,M,3/10/2016,222033107,3/20/2016,3385,152.58,97.44,516483.3,329834.4,186648.9
Mexico,Office Supplies,Offline,M,5/5/2014,197485101,5/8/2014,9085,651.21,524.96,5916242.85,4769261.6,1146981.25
United States of America,Fruits,Offline,L,10/31/2012,583611190,12/10/2012,2375,9.33,6.92,22158.75,16435,5723.75
Greenland,Cosmetics,Offline,C,8/26/2012,723916041,8/29/2012,1699,437.2,263.33,742802.8,447397.67,295405.13
United States of America,Cosmetics,Offline,H,6/14/2012,699664151,8/2/2012,5025,437.2,263.33,2196930,1323233.25,873696.75
Canada,Household,Offline,M,3/27/2010,424234759,5/13/2010,9348,668.27,502.54,6246987.96,4697743.92,1549244.04
United States of America,Beverages,Online,L,8/23/2010,171020066,9/24/2010,7493,47.45,31.79,355542.85,238202.47,117340.38
Greenland,Office Supplies,Online,L,11/4/2011,269694888,11/7/2011,7565,651.21,524.96,4926403.65,3971322.4,955081.25
Greenland,Baby Food,Offline,H,8/12/2010,526618754,9/22/2010,7047,255.28,159.42,1798958.16,1123432.74,675525.42
United States of America,Fruits,Online,M,9/7/2011,840774095,10/25/2011,2593,9.33,6.92,24192.69,17943.56,6249.13
Mexico,Snacks,Online,M,1/13/2010,225233304,1/13/2010,395,152.58,97.44,60269.1,38488.8,21780.3
Greenland,Household,Online,C,5/15/2014,455084455,5/31/2014,8458,668.27,502.54,5652227.66,4250483.32,1401744.34
Greenland,Beverages,Online,C,11/8/2015,164479339,12/28/2015,1946,47.45,31.79,92337.7,61863.34,30474.36
Greenland,Cosmetics,Online,H,7/25/2016,102358949,7/28/2016,9142,437.2,263.33,3996882.4,2407362.86,1589519.54
Mexico,Vegetables,Online,M,7/6/2013,239213836,7/20/2013,7545,154.06,90.93,1162382.7,686066.85,476315.85
Canada,Household,Offline,M,9/21/2013,223399531,9/27/2013,7741,668.27,502.54,5173078.07,3890162.14,1282915.93
United States of America,Clothes,Offline,H,12/27/2011,506045138,1/11/2012,8857,109.28,35.84,967892.96,317434.88,650458.08
United States of America,Personal Care,Offline,L,4/2/2010,917706286,5/4/2010,8538,81.73,56.67,697810.74,483848.46,213962.28
United States of America,Clothes,Offline,L,10/12/2010,489077270,11/24/2010,7687,109.28,35.84,840035.36,275502.08,564533.28
Mexico,Clothes,Offline,L,6/11/2015,463428056,7/31/2015,7515,109.28,35.84,821239.2,269337.6,551901.6
Greenland,Fruits,Offline,M,1/17/2011,153205478,2/26/2011,5760,9.33,6.92,53740.8,39859.2,13881.6
United States of America,Cereal,Online,M,1/12/2016,836799705,1/27/2016,6483,205.7,117.11,1333553.1,759224.13,574328.97
